DriverCode,Grand Prix,Year,Pos,FinPos
PAL,Russia,2017,16,NC
WEH,Russia,2017,17,16
ERI,Russia,2017,18,15
GRO,Russia,2017,19,NC
VAN,Russia,2017,20,14
VET,Singapore,2017,1,NC
VER,Singapore,2017,2,NC
RIC,Singapore,2017,3,2
RAI,Singapore,2017,4,NC
HAM,Singapore,2017,5,1
BOT,Singapore,2017,6,3
HUL,Singapore,2017,7,NC
ALO,Singapore,2017,8,NC
VAN,Singapore,2017,9,7
SAI,Singapore,2017,10,4
PAL,Singapore,2017,11,6
PER,Singapore,2017,12,5
KVY,Singapore,2017,13,NC
OCO,Singapore,2017,14,10
GRO,Singapore,2017,15,9
MAG,Singapore,2017,16,NC
MAS,Singapore,2017,17,11
STR,Singapore,2017,18,8
WEH,Singapore,2017,19,12
ERI,Singapore,2017,20,NC
HAM,Spain,2017,1,1
VET,Spain,2017,2,2
BOT,Spain,2017,3,NC
RAI,Spain,2017,4,NC
VER,Spain,2017,5,NC
RIC,Spain,2017,6,3
ALO,Spain,2017,7,12
PER,Spain,2017,8,4
MAS,Spain,2017,9,13
OCO,Spain,2017,10,5
MAG,Spain,2017,11,14
SAI,Spain,2017,12,7
HUL,Spain,2017,13,6
GRO,Spain,2017,14,10
WEH,Spain,2017,15,8
ERI,Spain,2017,16,11
PAL,Spain,2017,17,15
STR,Spain,2017,18,16
KVY,Spain,2017,19,9
VAN,Spain,2017,20,NC
HAM,United States,2017,1,1
VET,United States,2017,2,2
BOT,United States,2017,3,5
RIC,United States,2017,4,NC
RAI,United States,2017,5,3
OCO,United States,2017,6,6
SAI,United States,2017,7,7
ALO,United States,2017,8,NC
PER,United States,2017,9,8
MAS,United States,2017,10,9
KVY,United States,2017,11,10
GRO,United States,2017,12,14
ERI,United States,2017,13,15
WEH,United States,2017,14,NC
STR,United States,2017,15,11
VER,United States,2017,16,4
MAG,United States,2017,17,16
HUL,United States,2017,18,NC
HAR,United States,2017,19,13
VAN,United States,2017,20,12
HAM,Abu Dhabi,2018,1,1
BOT,Abu Dhabi,2018,2,5
VET,Abu Dhabi,2018,3,2
RAI,Abu Dhabi,2018,4,NC
RIC,Abu Dhabi,2018,5,4
VER,Abu Dhabi,2018,6,3
GRO,Abu Dhabi,2018,7,9
LEC,Abu Dhabi,2018,8,7
OCO,Abu Dhabi,2018,9,NC
HUL,Abu Dhabi,2018,10,NC
SAI,Abu Dhabi,2018,11,6
ERI,Abu Dhabi,2018,12,NC
MAG,Abu Dhabi,2018,13,10
PER,Abu Dhabi,2018,14,8
ALO,Abu Dhabi,2018,15,11
HAR,Abu Dhabi,2018,16,12
GAS,Abu Dhabi,2018,17,NC
VAN,Abu Dhabi,2018,18,14
SIR,Abu Dhabi,2018,19,15
STR,Abu Dhabi,2018,20,13
HAM,Australia,2018,1,2
RAI,Australia,2018,2,3
VET,Australia,2018,3,1
VER,Australia,2018,4,6
MAG,Australia,2018,5,NC
GRO,Australia,2018,6,NC
HUL,Australia,2018,7,7
RIC,Australia,2018,8,4
SAI,Australia,2018,9,10
ALO,Australia,2018,10,5
VAN,Australia,2018,11,9
PER,Australia,2018,12,11
STR,Australia,2018,13,14
OCO,Australia,2018,14,12
BOT,Australia,2018,15,8
HAR,Australia,2018,16,15
ERI,Australia,2018,17,NC
LEC,Australia,2018,18,13
SIR,Australia,2018,19,NC
GAS,Australia,2018,20,NC
BOT,Austria,2018,1,NC
HAM,Austria,2018,2,NC
RAI,Austria,2018,3,2
VER,Austria,2018,4,1
GRO,Austria,2018,5,4
VET,Austria,2018,6,3
RIC,Austria,2018,7,NC
MAG,Austria,2018,8,5
SAI,Austria,2018,9,12
HUL,Austria,2018,10,NC
OCO,Austria,2018,11,6
GAS,Austria,2018,12,11
STR,Austria,2018,13,14
VAN,Austria,2018,14,15
PER,Austria,2018,15,7
SIR,Austria,2018,16,13
LEC,Austria,2018,17,9
ERI,Austria,2018,18,10
HAR,Austria,2018,19,NC
ALO,Austria,2018,20,8
VET,Azerbaijan,2018,1,4
HAM,Azerbaijan,2018,2,1
BOT,Azerbaijan,2018,3,14
RIC,Azerbaijan,2018,4,NC
VER,Azerbaijan,2018,5,NC
RAI,Azerbaijan,2018,6,2
OCO,Azerbaijan,2018,7,NC
PER,Azerbaijan,2018,8,3
SAI,Azerbaijan,2018,9,5
STR,Azerbaijan,2018,10,8
SIR,Azerbaijan,2018,11,NC
ALO,Azerbaijan,2018,12,7
LEC,Azerbaijan,2018,13,6
HUL,Azerbaijan,2018,14,NC
MAG,Azerbaijan,2018,15,13
VAN,Azerbaijan,2018,16,9
GAS,Azerbaijan,2018,17,12
ERI,Azerbaijan,2018,18,11
HAR,Azerbaijan,2018,19,10
GRO,Azerbaijan,2018,20,NC
VET,Bahrain,2018,1,1
RAI,Bahrain,2018,2,NC
BOT,Bahrain,2018,3,2
RIC,Bahrain,2018,4,NC
GAS,Bahrain,2018,5,4
MAG,Bahrain,2018,6,5
HUL,Bahrain,2018,7,6
OCO,Bahrain,2018,8,10
HAM,Bahrain,2018,9,3
SAI,Bahrain,2018,10,11
HAR,Bahrain,2018,11,17
PER,Bahrain,2018,12,16
ALO,Bahrain,2018,13,7
VAN,Bahrain,2018,14,8
VER,Bahrain,2018,15,NC
GRO,Bahrain,2018,16,13
ERI,Bahrain,2018,17,9
SIR,Bahrain,2018,18,15
LEC,Bahrain,2018,19,12
STR,Bahrain,2018,20,14
HAM,Belgium,2018,1,2
VET,Belgium,2018,2,1
OCO,Belgium,2018,3,6
PER,Belgium,2018,4,5
GRO,Belgium,2018,5,7
RAI,Belgium,2018,6,NC
VER,Belgium,2018,7,3
RIC,Belgium,2018,8,NC
MAG,Belgium,2018,9,8
GAS,Belgium,2018,10,9
HAR,Belgium,2018,11,14
LEC,Belgium,2018,12,NC
ERI,Belgium,2018,13,10
ALO,Belgium,2018,14,NC
SIR,Belgium,2018,15,12
STR,Belgium,2018,16,13
BOT,Belgium,2018,17,4
HUL,Belgium,2018,18,NC
SAI,Belgium,2018,19,11
VAN,Belgium,2018,20,15
HAM,Brazil,2018,1,1
VET,Brazil,2018,2,6
BOT,Brazil,2018,3,5
RAI,Brazil,2018,4,3
VER,Brazil,2018,5,2
ERI,Brazil,2018,6,NC
LEC,Brazil,2018,7,7
GRO,Brazil,2018,8,8
GAS,Brazil,2018,9,13
MAG,Brazil,2018,10,9
RIC,Brazil,2018,11,4
PER,Brazil,2018,12,10
HUL,Brazil,2018,13,NC
SIR,Brazil,2018,14,16
SAI,Brazil,2018,15,12
HAR,Brazil,2018,16,11
ALO,Brazil,2018,17,17
OCO,Brazil,2018,18,14
STR,Brazil,2018,19,18
VAN,Brazil,2018,20,15
VET,Canada,2018,1,1
BOT,Canada,2018,2,2
VER,Canada,2018,3,3
HAM,Canada,2018,4,5
RAI,Canada,2018,5,6
RIC,Canada,2018,6,4
HUL,Canada,2018,7,7
OCO,Canada,2018,8,9
SAI,Canada,2018,9,8
PER,Canada,2018,10,14
MAG,Canada,2018,11,13
HAR,Canada,2018,12,NC
LEC,Canada,2018,13,10
ALO,Canada,2018,14,NC
VAN,Canada,2018,15,16
STR,Canada,2018,16,NC
SIR,Canada,2018,17,17
ERI,Canada,2018,18,15
GAS,Canada,2018,19,11
GRO,Canada,2018,20,12
VET,China,2018,1,8
RAI,China,2018,2,3
BOT,China,2018,3,2
HAM,China,2018,4,4
VER,China,2018,5,5
RIC,China,2018,6,1
HUL,China,2018,7,6
PER,China,2018,8,12
SAI,China,2018,9,9
GRO,China,2018,10,17
MAG,China,2018,11,10
OCO,China,2018,12,11
ALO,China,2018,13,7
VAN,China,2018,14,13
HAR,China,2018,15,20
SIR,China,2018,16,15
GAS,China,2018,17,18
STR,China,2018,18,14
LEC,China,2018,19,19
ERI,China,2018,20,16
HAM,France,2018,1,1
BOT,France,2018,2,7
VET,France,2018,3,5
VER,France,2018,4,2
RIC,France,2018,5,4
RAI,France,2018,6,3
SAI,France,2018,7,8
LEC,France,2018,8,10
MAG,France,2018,9,6
GRO,France,2018,10,11
OCO,France,2018,11,NC
HUL,France,2018,12,9
PER,France,2018,13,NC
GAS,France,2018,14,NC
ERI,France,2018,15,13
ALO,France,2018,16,16
VAN,France,2018,17,12
SIR,France,2018,18,15
STR,France,2018,19,17
HAR,France,2018,20,14
VET,Germany,2018,1,NC
BOT,Germany,2018,2,2
RAI,Germany,2018,3,3
VER,Germany,2018,4,4
MAG,Germany,2018,5,11
GRO,Germany,2018,6,6
HUL,Germany,2018,7,5
SAI,Germany,2018,8,12
LEC,Germany,2018,9,15
PER,Germany,2018,10,7
ALO,Germany,2018,11,16
SIR,Germany,2018,12,NC
ERI,Germany,2018,13,9
HAM,Germany,2018,14,1
OCO,Germany,2018,15,8
HAR,Germany,2018,16,10
STR,Germany,2018,17,NC
VAN,Germany,2018,18,13
RIC,Germany,2018,19,NC
GAS,Germany,2018,20,14
HAM,Great Britain,2018,1,2
VET,Great Britain,2018,2,1
RAI,Great Britain,2018,3,3
BOT,Great Britain,2018,4,4
VER,Great Britain,2018,5,15
RIC,Great Britain,2018,6,5
MAG,Great Britain,2018,7,9
GRO,Great Britain,2018,8,NC
LEC,Great Britain,2018,9,NC
OCO,Great Britain,2018,10,7
HUL,Great Britain,2018,11,6
PER,Great Britain,2018,12,10
ALO,Great Britain,2018,13,8
GAS,Great Britain,2018,14,13
ERI,Great Britain,2018,15,NC
SAI,Great Britain,2018,16,NC
VAN,Great Britain,2018,17,11
HAM,Hungary,2018,1,1
BOT,Hungary,2018,2,5
RAI,Hungary,2018,3,3
VET,Hungary,2018,4,2
SAI,Hungary,2018,5,9
GAS,Hungary,2018,6,6
VER,Hungary,2018,7,NC
HAR,Hungary,2018,8,11
MAG,Hungary,2018,9,7
GRO,Hungary,2018,10,10
ALO,Hungary,2018,11,8
RIC,Hungary,2018,12,4
HUL,Hungary,2018,13,12
ERI,Hungary,2018,14,15
VAN,Hungary,2018,15,NC
LEC,Hungary,2018,16,NC
OCO,Hungary,2018,17,13
PER,Hungary,2018,18,14
SIR,Hungary,2018,19,16
STR,Hungary,2018,20,17
RAI,Italy,2018,1,2
VET,Italy,2018,2,4
HAM,Italy,2018,3,1
BOT,Italy,2018,4,3
VER,Italy,2018,5,5
GRO,Italy,2018,6,DQ
SAI,Italy,2018,7,8
OCO,Italy,2018,8,6
GAS,Italy,2018,9,14
STR,Italy,2018,10,9
MAG,Italy,2018,11,16
SIR,Italy,2018,12,10
ALO,Italy,2018,13,NC
PER,Italy,2018,14,7
LEC,Italy,2018,15,11
HAR,Italy,2018,16,NC
VAN,Italy,2018,17,12
ERI,Italy,2018,18,15
RIC,Italy,2018,19,NC
HUL,Italy,2018,20,13
HAM,Japan,2018,1,1
BOT,Japan,2018,2,2
VER,Japan,2018,3,3
RAI,Japan,2018,4,5
GRO,Japan,2018,5,8
HAR,Japan,2018,6,13
GAS,Japan,2018,7,11
VET,Japan,2018,8,6
PER,Japan,2018,9,7
LEC,Japan,2018,10,NC
OCO,Japan,2018,11,9
MAG,Japan,2018,12,NC
SAI,Japan,2018,13,10
STR,Japan,2018,14,17
RIC,Japan,2018,15,4
HUL,Japan,2018,16,NC
SIR,Japan,2018,17,16
ALO,Japan,2018,18,14
VAN,Japan,2018,19,15
ERI,Japan,2018,20,12
RIC,Mexico,2018,1,NC
VER,Mexico,2018,2,1
HAM,Mexico,2018,3,4
VET,Mexico,2018,4,2
BOT,Mexico,2018,5,5
RAI,Mexico,2018,6,3
HUL,Mexico,2018,7,6
SAI,Mexico,2018,8,NC
LEC,Mexico,2018,9,7
ERI,Mexico,2018,10,9
OCO,Mexico,2018,11,11
ALO,Mexico,2018,12,NC
PER,Mexico,2018,13,NC
HAR,Mexico,2018,14,14
VAN,Mexico,2018,15,8
MAG,Mexico,2018,16,15
STR,Mexico,2018,17,12
GRO,Mexico,2018,18,16
SIR,Mexico,2018,19,13
GAS,Mexico,2018,20,10
RIC,Monaco,2018,1,1
VET,Monaco,2018,2,2
HAM,Monaco,2018,3,3
RAI,Monaco,2018,4,4
BOT,Monaco,2018,5,5
OCO,Monaco,2018,6,6
ALO,Monaco,2018,7,NC
SAI,Monaco,2018,8,10
PER,Monaco,2018,9,12
GAS,Monaco,2018,10,7
HUL,Monaco,2018,11,8
VAN,Monaco,2018,12,14
SIR,Monaco,2018,13,16
LEC,Monaco,2018,14,18
HAR,Monaco,2018,15,19
ERI,Monaco,2018,16,11
STR,Monaco,2018,17,17
GRO,Monaco,2018,18,15
MAG,Monaco,2018,19,13
VER,Monaco,2018,20,9
BOT,Russia,2018,1,2
HAM,Russia,2018,2,1
VET,Russia,2018,3,3
RAI,Russia,2018,4,4
MAG,Russia,2018,5,8
OCO,Russia,2018,6,9
LEC,Russia,2018,7,7
PER,Russia,2018,8,10
GRO,Russia,2018,9,11
ERI,Russia,2018,10,13
SAI,Russia,2018,11,17
HUL,Russia,2018,12,12
SIR,Russia,2018,13,18
STR,Russia,2018,14,15
VAN,Russia,2018,15,16
ALO,Russia,2018,16,14
GAS,Russia,2018,17,NC
RIC,Russia,2018,18,6
VER,Russia,2018,19,5
HAR,Russia,2018,20,NC
HAM,Singapore,2018,1,1
VER,Singapore,2018,2,2
VET,Singapore,2018,3,3
BOT,Singapore,2018,4,4
RAI,Singapore,2018,5,5
RIC,Singapore,2018,6,6
PER,Singapore,2018,7,16
GRO,Singapore,2018,8,15
OCO,Singapore,2018,9,NC
HUL,Singapore,2018,10,10
ALO,Singapore,2018,11,7
SAI,Singapore,2018,12,8
LEC,Singapore,2018,13,9
ERI,Singapore,2018,14,11
GAS,Singapore,2018,15,13
MAG,Singapore,2018,16,18
HAR,Singapore,2018,17,17
VAN,Singapore,2018,18,12
SIR,Singapore,2018,19,19
STR,Singapore,2018,20,14
HAM,Spain,2018,1,1
BOT,Spain,2018,2,2
VET,Spain,2018,3,4
RAI,Spain,2018,4,NC
VER,Spain,2018,5,3
RIC,Spain,2018,6,5
MAG,Spain,2018,7,6
ALO,Spain,2018,8,8
SAI,Spain,2018,9,7
GRO,Spain,2018,10,NC
VAN,Spain,2018,11,NC
GAS,Spain,2018,12,NC
OCO,Spain,2018,13,NC
LEC,Spain,2018,14,10
PER,Spain,2018,15,9
HUL,Spain,2018,16,NC
ERI,Spain,2018,17,13
STR,Spain,2018,18,11
SIR,Spain,2018,19,14
HAR,Spain,2018,20,12
HAM,United States,2018,1,3
RAI,United States,2018,2,1
BOT,United States,2018,3,5
RIC,United States,2018,4,NC
VET,United States,2018,5,4
OCO,United States,2018,6,DQ
HUL,United States,2018,7,6
GRO,United States,2018,8,NC
LEC,United States,2018,9,NC
PER,United States,2018,10,8
SAI,United States,2018,11,7
MAG,United States,2018,12,DQ
ALO,United States,2018,13,NC
SIR,United States,2018,14,13
STR,United States,2018,15,14
ERI,United States,2018,16,10
VAN,United States,2018,17,11
VER,United States,2018,18,2
GAS,United States,2018,19,12
HAR,United States,2018,20,9
HAM,Abu Dhabi,2019,1,1
VER,Abu Dhabi,2019,2,2
LEC,Abu Dhabi,2019,3,3
VET,Abu Dhabi,2019,4,5
ALB,Abu Dhabi,2019,5,6
NOR,Abu Dhabi,2019,6,8
RIC,Abu Dhabi,2019,7,11
SAI,Abu Dhabi,2019,8,10
HUL,Abu Dhabi,2019,9,12
PER,Abu Dhabi,2019,10,7
GAS,Abu Dhabi,2019,11,18
STR,Abu Dhabi,2019,12,NC
KVY,Abu Dhabi,2019,13,9
MAG,Abu Dhabi,2019,14,14
GRO,Abu Dhabi,2019,15,15
GIO,Abu Dhabi,2019,16,16
RAI,Abu Dhabi,2019,17,13
RUS,Abu Dhabi,2019,18,17
KUB,Abu Dhabi,2019,19,19
BOT,Abu Dhabi,2019,20,4
HAM,Australia,2019,1,2
BOT,Australia,2019,2,1
VET,Australia,2019,3,4
VER,Australia,2019,4,3
LEC,Australia,2019,5,5
GRO,Australia,2019,6,NC
MAG,Australia,2019,7,6
NOR,Australia,2019,8,12
RAI,Australia,2019,9,8
PER,Australia,2019,10,13
HUL,Australia,2019,11,7
RIC,Australia,2019,12,NC
ALB,Australia,2019,13,14
GIO,Australia,2019,14,15
KVY,Australia,2019,15,10
STR,Australia,2019,16,9
GAS,Australia,2019,17,11
SAI,Australia,2019,18,NC
RUS,Australia,2019,19,16
KUB,Australia,2019,20,17
LEC,Austria,2019,1,2
VER,Austria,2019,2,1
BOT,Austria,2019,3,3
HAM,Austria,2019,4,5
NOR,Austria,2019,5,6
RAI,Austria,2019,6,9
GIO,Austria,2019,7,10
GAS,Austria,2019,8,7
VET,Austria,2019,9,4
MAG,Austria,2019,10,19
GRO,Austria,2019,11,16
RIC,Austria,2019,12,12
PER,Austria,2019,13,11
STR,Austria,2019,14,14
HUL,Austria,2019,15,13
KVY,Austria,2019,16,17
KUB,Austria,2019,17,20
ALB,Austria,2019,18,15
SAI,Austria,2019,19,8
RUS,Austria,2019,20,18
BOT,Azerbaijan,2019,1,1
HAM,Azerbaijan,2019,2,2
VET,Azerbaijan,2019,3,3
VER,Azerbaijan,2019,4,4
PER,Azerbaijan,2019,5,6
KVY,Azerbaijan,2019,6,NC
NOR,Azerbaijan,2019,7,8
LEC,Azerbaijan,2019,8,5
SAI,Azerbaijan,2019,9,7
RIC,Azerbaijan,2019,10,NC
ALB,Azerbaijan,2019,11,11
MAG,Azerbaijan,2019,12,13
STR,Azerbaijan,2019,13,9
GRO,Azerbaijan,2019,14,NC
HUL,Azerbaijan,2019,15,14
RUS,Azerbaijan,2019,16,15
GIO,Azerbaijan,2019,17,12
KUB,Azerbaijan,2019,18,16
RAI,Azerbaijan,2019,19,10
GAS,Azerbaijan,2019,20,NC
LEC,Bahrain,2019,1,3
VET,Bahrain,2019,2,5
HAM,Bahrain,2019,3,1
BOT,Bahrain,2019,4,2
VER,Bahrain,2019,5,4
MAG,Bahrain,2019,6,13
SAI,Bahrain,2019,7,19
RAI,Bahrain,2019,8,7
NOR,Bahrain,2019,9,6
RIC,Bahrain,2019,10,18
GRO,Bahrain,2019,11,NC
ALB,Bahrain,2019,12,9
GAS,Bahrain,2019,13,8
PER,Bahrain,2019,14,10
KVY,Bahrain,2019,15,12
GIO,Bahrain,2019,16,11
HUL,Bahrain,2019,17,17
STR,Bahrain,2019,18,14
RUS,Bahrain,2019,19,15
KUB,Bahrain,2019,20,16
LEC,Belgium,2019,1,1
VET,Belgium,2019,2,4
HAM,Belgium,2019,3,2
BOT,Belgium,2019,4,3
VER,Belgium,2019,5,NC
RAI,Belgium,2019,6,16
PER,Belgium,2019,7,6
MAG,Belgium,2019,8,12
GRO,Belgium,2019,9,13
RIC,Belgium,2019,10,14
NOR,Belgium,2019,11,11
HUL,Belgium,2019,12,8
GAS,Belgium,2019,13,9
RUS,Belgium,2019,14,15
SAI,Belgium,2019,15,NC
STR,Belgium,2019,16,10
ALB,Belgium,2019,17,5
GIO,Belgium,2019,18,18
KVY,Belgium,2019,19,7
KUB,Belgium,2019,20,17
VER,Brazil,2019,1,1
VET,Brazil,2019,2,17
HAM,Brazil,2019,3,7
BOT,Brazil,2019,4,NC
ALB,Brazil,2019,5,14
GAS,Brazil,2019,6,2
GRO,Brazil,2019,7,13
RAI,Brazil,2019,8,4
MAG,Brazil,2019,9,11
NOR,Brazil,2019,10,8
RIC,Brazil,2019,11,6
GIO,Brazil,2019,12,5
HUL,Brazil,2019,13,15
LEC,Brazil,2019,14,18
PER,Brazil,2019,15,9
KVY,Brazil,2019,16,10
STR,Brazil,2019,17,19
RUS,Brazil,2019,18,12
KUB,Brazil,2019,19,16
SAI,Brazil,2019,20,3
VET,Canada,2019,1,2
HAM,Canada,2019,2,1
LEC,Canada,2019,3,3
RIC,Canada,2019,4,6
GAS,Canada,2019,5,8
BOT,Canada,2019,6,4
HUL,Canada,2019,7,7
NOR,Canada,2019,8,NC
VER,Canada,2019,9,5
KVY,Canada,2019,10,10
SAI,Canada,2019,11,11
GIO,Canada,2019,12,13
ALB,Canada,2019,13,NC
GRO,Canada,2019,14,14
PER,Canada,2019,15,12
RAI,Canada,2019,16,15
STR,Canada,2019,17,9
RUS,Canada,2019,18,16
KUB,Canada,2019,19,18
MAG,Canada,2019,20,17
BOT,China,2019,1,2
HAM,China,2019,2,1
VET,China,2019,3,3
LEC,China,2019,4,5
VER,China,2019,5,4
GAS,China,2019,6,6
RIC,China,2019,7,7
HUL,China,2019,8,NC
MAG,China,2019,9,13
GRO,China,2019,10,11
KVY,China,2019,11,NC
PER,China,2019,12,8
RAI,China,2019,13,9
SAI,China,2019,14,14
NOR,China,2019,15,18
STR,China,2019,16,12
RUS,China,2019,17,16
KUB,China,2019,18,17
GIO,China,2019,19,15
ALB,China,2019,20,10
HAM,France,2019,1,1
BOT,France,2019,2,2
LEC,France,2019,3,3
VER,France,2019,4,4
NOR,France,2019,5,9
SAI,France,2019,6,6
VET,France,2019,7,5
RIC,France,2019,8,11
GAS,France,2019,9,10
GIO,France,2019,10,16
ALB,France,2019,11,15
RAI,France,2019,12,7
HUL,France,2019,13,8
PER,France,2019,14,12
MAG,France,2019,15,17
GRO,France,2019,16,NC
STR,France,2019,17,13
KUB,France,2019,18,18
KVY,France,2019,19,14
RUS,France,2019,20,19
HAM,Germany,2019,1,9
VER,Germany,2019,2,1
BOT,Germany,2019,3,NC
GAS,Germany,2019,4,14
RAI,Germany,2019,5,12
GRO,Germany,2019,6,7
SAI,Germany,2019,7,5
PER,Germany,2019,8,NC
HUL,Germany,2019,9,NC
LEC,Germany,2019,10,NC
GIO,Germany,2019,11,13
MAG,Germany,2019,12,8
RIC,Germany,2019,13,NC
KVY,Germany,2019,14,3
STR,Germany,2019,15,4
ALB,Germany,2019,16,6
RUS,Germany,2019,17,11
KUB,Germany,2019,18,10
NOR,Germany,2019,19,NC
VET,Germany,2019,20,2
BOT,Great Britain,2019,1,2
HAM,Great Britain,2019,2,1
LEC,Great Britain,2019,3,3
VER,Great Britain,2019,4,5
GAS,Great Britain,2019,5,4
VET,Great Britain,2019,6,16
RIC,Great Britain,2019,7,7
NOR,Great Britain,2019,8,11
ALB,Great Britain,2019,9,12
HUL,Great Britain,2019,10,10
GIO,Great Britain,2019,11,NC
RAI,Great Britain,2019,12,8
SAI,Great Britain,2019,13,6
GRO,Great Britain,2019,14,NC
PER,Great Britain,2019,15,17
MAG,Great Britain,2019,16,NC
KVY,Great Britain,2019,17,9
STR,Great Britain,2019,18,13
RUS,Great Britain,2019,19,14
KUB,Great Britain,2019,20,15
VER,Hungary,2019,1,2
BOT,Hungary,2019,2,8
HAM,Hungary,2019,3,1
LEC,Hungary,2019,4,4
VET,Hungary,2019,5,3
GAS,Hungary,2019,6,6
NOR,Hungary,2019,7,9
SAI,Hungary,2019,8,5
GRO,Hungary,2019,9,NC
RAI,Hungary,2019,10,7
HUL,Hungary,2019,11,12
ALB,Hungary,2019,12,10
KVY,Hungary,2019,13,15
MAG,Hungary,2019,14,13
RUS,Hungary,2019,15,16
PER,Hungary,2019,16,11
GIO,Hungary,2019,17,18
STR,Hungary,2019,18,17
KUB,Hungary,2019,19,19
RIC,Hungary,2019,20,14
LEC,Italy,2019,1,1
HAM,Italy,2019,2,3
BOT,Italy,2019,3,2
VET,Italy,2019,4,13
RIC,Italy,2019,5,4
HUL,Italy,2019,6,5
SAI,Italy,2019,7,NC
ALB,Italy,2019,8,6
STR,Italy,2019,9,12
GIO,Italy,2019,10,9
MAG,Italy,2019,11,NC
KVY,Italy,2019,12,NC
GRO,Italy,2019,13,16
RUS,Italy,2019,14,14
KUB,Italy,2019,15,17
NOR,Italy,2019,16,10
GAS,Italy,2019,17,11
PER,Italy,2019,18,7
VER,Italy,2019,19,8
RAI,Italy,2019,20,15
VET,Japan,2019,1,2
LEC,Japan,2019,2,6
BOT,Japan,2019,3,1
HAM,Japan,2019,4,3
VER,Japan,2019,5,NC
ALB,Japan,2019,6,4
SAI,Japan,2019,7,5
NOR,Japan,2019,8,11
GAS,Japan,2019,9,7
GRO,Japan,2019,10,13
GIO,Japan,2019,11,14
STR,Japan,2019,12,9
RAI,Japan,2019,13,12
KVY,Japan,2019,14,10
HUL,Japan,2019,15,DQ
RIC,Japan,2019,16,DQ
PER,Japan,2019,17,8
RUS,Japan,2019,18,16
MAG,Japan,2019,19,15
LEC,Mexico,2019,1,4
VET,Mexico,2019,2,2
HAM,Mexico,2019,3,1
VER,Mexico,2019,4,6
ALB,Mexico,2019,5,5
BOT,Mexico,2019,6,3
SAI,Mexico,2019,7,13
NOR,Mexico,2019,8,NC
KVY,Mexico,2019,9,11
GAS,Mexico,2019,10,9
PER,Mexico,2019,11,7
HUL,Mexico,2019,12,10
RIC,Mexico,2019,13,8
RAI,Mexico,2019,14,NC
GIO,Mexico,2019,15,14
STR,Mexico,2019,16,12
MAG,Mexico,2019,17,15
GRO,Mexico,2019,18,17
RUS,Mexico,2019,19,16
KUB,Mexico,2019,20,18
HAM,Monaco,2019,1,1
BOT,Monaco,2019,2,3
VER,Monaco,2019,3,4
VET,Monaco,2019,4,2
MAG,Monaco,2019,5,14
RIC,Monaco,2019,6,9
KVY,Monaco,2019,7,7
GAS,Monaco,2019,8,5
SAI,Monaco,2019,9,6
ALB,Monaco,2019,10,8
HUL,Monaco,2019,11,13
NOR,Monaco,2019,12,11
GRO,Monaco,2019,13,10
RAI,Monaco,2019,14,17
LEC,Monaco,2019,15,NC
PER,Monaco,2019,16,12
STR,Monaco,2019,17,16
GIO,Monaco,2019,18,19
RUS,Monaco,2019,19,15
KUB,Monaco,2019,20,18
LEC,Russia,2019,1,3
HAM,Russia,2019,2,1
VET,Russia,2019,3,NC
BOT,Russia,2019,4,2
SAI,Russia,2019,5,6
HUL,Russia,2019,6,10
NOR,Russia,2019,7,8
GRO,Russia,2019,8,NC
VER,Russia,2019,9,4
RIC,Russia,2019,10,NC
PER,Russia,2019,11,7
GIO,Russia,2019,12,15
MAG,Russia,2019,13,9
STR,Russia,2019,14,11
RAI,Russia,2019,15,13
GAS,Russia,2019,16,14
RUS,Russia,2019,17,NC
KUB,Russia,2019,18,NC
KVY,Russia,2019,19,12
ALB,Russia,2019,20,5
LEC,Singapore,2019,1,2
HAM,Singapore,2019,2,4
VET,Singapore,2019,3,1
VER,Singapore,2019,4,3
BOT,Singapore,2019,5,5
ALB,Singapore,2019,6,6
SAI,Singapore,2019,7,12
HUL,Singapore,2019,8,9
NOR,Singapore,2019,9,7
GIO,Singapore,2019,10,10
GAS,Singapore,2019,11,8
RAI,Singapore,2019,12,NC
MAG,Singapore,2019,13,17
KVY,Singapore,2019,14,15
PER,Singapore,2019,15,NC
STR,Singapore,2019,16,13
GRO,Singapore,2019,17,11
RUS,Singapore,2019,18,NC
KUB,Singapore,2019,19,16
RIC,Singapore,2019,20,14
BOT,Spain,2019,1,2
HAM,Spain,2019,2,1
VET,Spain,2019,3,4
VER,Spain,2019,4,3
LEC,Spain,2019,5,5
GAS,Spain,2019,6,6
GRO,Spain,2019,7,10
MAG,Spain,2019,8,7
KVY,Spain,2019,9,9
NOR,Spain,2019,10,NC
ALB,Spain,2019,11,11
SAI,Spain,2019,12,8
RIC,Spain,2019,13,12
RAI,Spain,2019,14,14
PER,Spain,2019,15,15
STR,Spain,2019,16,NC
KUB,Spain,2019,17,18
GIO,Spain,2019,18,16
RUS,Spain,2019,19,17
HUL,Spain,2019,20,13
BOT,United States,2019,1,1
VET,United States,2019,2,NC
VER,United States,2019,3,3
LEC,United States,2019,4,4
HAM,United States,2019,5,2
ALB,United States,2019,6,5
SAI,United States,2019,7,8
NOR,United States,2019,8,7
RIC,United States,2019,9,6
GAS,United States,2019,10,16
HUL,United States,2019,11,9
MAG,United States,2019,12,18
KVY,United States,2019,13,12
STR,United States,2019,14,13
GRO,United States,2019,15,15
